Description,Quantity,TotalPrice,Price,NumInvoices,Cluster_KMeans,PCA1,PCA2,Cluster_GMM_Spherical,Cluster_DBSCAN_Best,Cluster_Label
doormat union jack guns and roses,1172,6410.46,7.656917808219179,132,1,2.0407061512206974,1.7153579996700064,1,0,Produits star/Best-Sellers
doormat vintage leaf,189,1416.45,8.02326923076923,52,2,0.6472127776860096,1.6555958171961342,2,0,Produits Premium
doormat vintage leaves design,180,1311.0,7.689130434782609,46,2,0.5653880491254911,1.5876043395964612,2,0,Produits Premium
doormat welcome puppies,1685,8830.19,7.754335664335665,138,1,2.263134536043726,1.7501404851372502,1,0,Produits star/Best-Sellers
doormat welcome sunrise,183,1388.01,7.8361038961038965,74,2,0.7795654942811444,1.6451656406240718,2,0,Produits Premium
doormat welcome to our home,608,4552.18,7.853897435897436,195,1,1.8987276263179254,1.7768889498603975,1,0,Produits star/Best-Sellers
doorstop football design,182,547.88,3.35016393442623,59,3,0.5192297448653566,0.479749218121394,3,0,Produits de rotation moyenne
doorstop racing car design,89,202.71,2.664615384615385,26,3,-0.2991698523012374,0.1014417901734052,3,0,Produits de rotation moyenne
doorstop retrospot heart,782,2903.7,3.7426829268292683,230,1,2.0086555348745225,0.8046696052272146,1,0,Produits star/Best-Sellers
doorstop russian doll gingham,19,71.25,3.75,9,0,-1.5208467631659917,0.3920676914686757,0,0,Produits Dormants
doorstop russian doll retrospot,25,93.75,3.75,12,0,-1.2505515884041918,0.42494736874130856,0,0,Produits Dormants
dot matrix canvas art picture,13,60.150000000000006,8.35,2,0,-2.2926898286143125,1.293385078324494,0,0,Produits Dormants
dots ironing board cover,2,3.9,1.95,2,0,-3.330682662231419,-0.5989084991678737,0,0,Produits Dormants
dotty placemats,7,26.25,3.75,3,0,-2.473486288254744,0.27276058827579786,0,0,Produits Dormants
double ceramic parlour hook,8,33.2,4.15,2,0,-2.50223112991486,0.396261462490252,0,0,Produits Dormants
doughnut lip gloss,4501,5483.45,1.2444736842105264,151,1,2.6742057950993128,-0.34598546667596813,1,0,Produits star/Best-Sellers
dove decoration painted zinc,2523,1235.69,0.5785333333333333,69,1,1.7819720371530912,-1.0706536087401926,1,0,Produits star/Best-Sellers
dragons blood incense,500,95.0,0.2058333333333333,11,3,-0.17091533134118325,-1.8042291164245983,3,0,Produits de rotation moyenne
drawer knob ceramic black,245,355.25,1.45,27,3,0.25346656210201185,-0.47482511545029404,3,0,Produits de rotation moyenne
drawer knob ceramic ivory,610,895.54,1.481186440677966,59,1,1.121875145156819,-0.3538696617293254,1,0,Produits star/Best-Sellers
drawer knob ceramic red,175,253.74999999999997,1.45,17,3,-0.13279350713094892,-0.5211104497857707,3,0,Produits de rotation moyenne
drawer knob crackle glaze blue,373,596.25,1.6451219512195123,41,3,0.6922969142774218,-0.3009862020511068,3,0,Produits de rotation moyenne
drawer knob crackle glaze green,504,812.4,1.6462264150943395,53,3,0.9807693720274053,-0.2657377793950145,3,0,Produits de rotation moyenne
drawer knob crackle glaze ivory,759,1213.95,1.6438461538461537,62,1,1.2895246017366868,-0.23344793651786977,1,0,Produits star/Best-Sellers
drawer knob crackle glaze pink,426,683.7,1.646,50,3,0.8543490758512273,-0.28049124924395086,3,0,Produits de rotation moyenne
drawer knob vintage glass ball,107,222.56,2.08,13,3,-0.4609312205805465,-0.18476238466918882,3,0,Produits de rotation moyenne
drawer knob vintage glass hexagon,71,147.68,2.08,9,3,-0.8465217970625133,-0.22994011039241125,3,0,Produits de rotation moyenne
drawer knob vintage glass star,160,332.8,2.08,22,3,-0.01271321595874376,-0.1311232036533866,3,0,Produits de rotation moyenne
drop diamante earrings black diamon,2,5.9,2.95,2,0,-3.2746958653794613,-0.1301540194164177,0,0,Produits Dormants
drop diamante earrings crystal,4,11.8,2.95,3,0,-2.8137735227012697,-0.06439916181995474,0,0,Produits Dormants
drop diamante earrings green,2,5.9,2.95,2,0,-3.2746958653794613,-0.1301540194164177,0,0,Produits Dormants
drop diamante earrings purple,8,23.6,2.9500000000000006,3,0,-2.4389435337743794,-0.016485900446072777,0,0,Produits Dormants
drop earrings w flower & leaf,2,5.1,2.55,1,0,-3.4634323627583132,-0.32407569858474833,0,0,Produits Dormants
duck sock puppet,3,8.850000000000001,2.95,1,0,-3.249013669321812,-0.12374829295195346,0,0,Produits Dormants
dusty pink christmas tree 30cm,4,5.0,1.25,2,0,-3.0714661431738257,-0.9997913227760632,0,0,Produits Dormants
dusty pink christmas tree 60cm,1,2.95,2.95,1,0,-3.734934437414511,-0.20297070253264315,0,0,Produits Dormants
easter bunnies on a stick,372,203.04,0.5435000000000001,20,3,0.16403234055134647,-1.2747951185584805,3,0,Produits de rotation moyenne
easter bunny garland of flowers,579,243.18,0.42,32,3,0.5524637030348262,-1.3811358333623442,3,0,Produits de rotation moyenne
easter bunny hanging garland,61,76.25,1.25,10,3,-0.9992710703965385,-0.7600764327075621,0,0,Produits de rotation moyenne
easter bunny with basket on back,87,56.550000000000004,0.65,14,3,-0.8042551605057704,-1.262865509849907,3,0,Produits de rotation moyenne
easter bunny wreath,33,163.35,4.95,11,2,-1.0731438182150643,0.8021950873447653,2,0,Produits Premium
easter craft 4 chicks,839,1576.05,1.9345360824742268,89,1,1.5302551355988359,-0.033411667702653934,1,0,Produits star/Best-Sellers
easter craft ivy wreath with chick,245,453.75,1.9333333333333331,35,3,0.4027655456162583,-0.1663454299520713,3,0,Produits de rotation moyenne
easter decoration egg bunny,663,514.11,1.0321428571428573,42,3,0.8715516023028558,-0.7517860999891929,3,0,Produits de rotation moyenne
easter decoration hanging bunny,651,251.47,0.48500000000000004,42,3,0.7002225281486623,-1.3084920694009192,3,0,Produits de rotation moyenne
easter decoration natural chick,617,398.65,0.6480769230769231,47,3,0.8533419639997812,-1.0764923634078443,3,0,Produits de rotation moyenne
easter decoration sitting bunny,240,202.44,0.8465789473684211,34,3,0.2160154197590004,-0.9506435988374307,3,0,Produits de rotation moyenne
easter tin bucket,532,1263.0,2.490566037735849,52,1,1.0776965956990598,0.1912025151480311,1,0,Produits star/Best-Sellers
easter tin bunny bouquet,546,879.3,1.6468253968253967,59,1,1.0725680498296806,-0.2545302308480602,1,0,Produits star/Best-Sellers
easter tin chicks in garden,211,348.15,1.6499999999999997,24,3,0.1427526379314107,-0.35887803778662264,3,0,Produits de rotation moyenne
easter tin chicks pink daisy,290,478.5,1.65,40,3,0.5400981758424815,-0.31077825399312425,3,0,Produits de rotation moyenne
easter tin keepsake,611,964.9499999999999,1.6424528301886792,52,1,1.0829999660944882,-0.2597594774345536,1,0,Produits star/Best-Sellers
easter tree yellow birds,247,1157.65,5.895833333333333,35,2,0.5485869794847661,1.1948809661150595,2,0,Produits Premium
eau de nil diner wall clock,90,744.6,8.4575,40,2,0.11682333667680374,1.6757656751019216,2,0,Produits Premium
eau de nil love bird candle,234,239.9,1.1693333333333333,15,3,-0.09265800883369235,-0.7367164786362349,3,0,Produits de rotation moyenne
eau de nile heart shape photo frame,194,320.1,1.65,27,3,0.1394499073079798,-0.35787283450284885,3,0,Produits de rotation moyenne
eau de nile jewelled photoframe,124,279.3,2.226,22,3,-0.14920446072465987,-0.06909159788915971,3,0,Produits de rotation moyenne
eau de nile jewelled t-light holder,102,86.7,0.85,10,3,-0.7767542383021945,-1.0659610555143813,3,0,Produits de rotation moyenne
economy holiday purse,435,166.45000000000002,2.685,12,3,-0.19542233317166166,-0.11215691752749633,3,0,Produits de rotation moyenne
economy luggage tag,140,182.4,1.300681818181818,41,3,0.06403235289522909,-0.5938910931864128,3,0,Produits de rotation moyenne
economy passport cover,151,317.1,2.1,18,3,-0.12521915821982604,-0.13485889294807327,3,0,Produits de rotation moyenne
edwardian 2 drawer wall cabinet,36,459.0,12.75,7,2,-1.0418060828569795,2.123970695626414,2,0,Produits Premium
edwardian drop earrings jet black,3,11.25,3.75,2,0,-3.0442311024227413,0.1954785120321698,0,0,Produits Dormants
edwardian heart photo frame,49,203.35000000000002,4.15,15,2,-0.7478038950532536,0.6113482282981594,2,0,Produits Premium
edwardian parasol black,5375,24367.760000000002,5.751988795518208,332,1,3.3260401610904116,1.481572141815486,1,0,Produits star/Best-Sellers
edwardian parasol natural,6110,28075.11,5.72573264781491,375,1,3.4587391812394346,1.4931806736582043,1,0,Produits star/Best-Sellers
edwardian parasol pink,1631,7244.85,5.717279411764706,132,1,2.2188004107164714,1.3432811500677364,1,0,Produits star/Best-Sellers
edwardian parasol red,3908,16850.6,5.761552346570397,260,1,3.016639817965264,1.4415913749312803,1,0,Produits star/Best-Sellers
edwardian photo frame,30,187.5,6.25,10,2,-1.1279187263571588,1.1083789131309345,2,0,Produits Premium
edwardian toilet roll unit,142,648.9000000000001,7.55,22,2,-0.014739301621475702,1.4354895881457643,2,0,Produits Premium
egg cup henrietta hen cream,206,227.26,1.22,7,3,-0.4394120544356851,-0.7394152154673722,3,0,Produits de rotation moyenne
egg cup henrietta hen pink,42,52.5,1.25,6,0,-1.4088062919124356,-0.8090642236749832,0,0,Produits Dormants
egg cup milkmaid heidi,309,356.01,1.236875,16,3,0.13028548884455038,-0.6536404588514153,3,0,Produits de rotation moyenne
egg cup milkmaid helga,124,155.0,1.25,11,3,-0.5393303980040965,-0.7101597167435542,3,0,Produits de rotation moyenne
egg cup milkmaid ingrid,117,146.25,1.25,9,3,-0.65007161748746,-0.7240987886460566,3,0,Produits de rotation moyenne
egg cup natural chicken,508,392.67,1.0035849056603774,52,3,0.7996214512850887,-0.7775878619505573,3,0,Produits de rotation moyenne
egg frying pan blue,34,70.72,2.08,14,0,-1.1153830656813946,-0.25443438731320533,0,0,Produits Dormants
egg frying pan ivory,129,268.32,2.08,31,3,-0.004501259720181909,-0.12634488548210943,3,0,Produits de rotation moyenne
egg frying pan mint,77,160.16,2.08,26,3,-0.3843917468599705,-0.16893114022200933,3,0,Produits de rotation moyenne
egg frying pan pink,63,131.04,2.08,21,3,-0.5895294497569786,-0.19330174756072996,3,0,Produits de rotation moyenne
egg frying pan red,158,317.6,2.0732352941176475,34,3,0.14451665451097695,-0.1168579347694874,3,0,Produits de rotation moyenne
eight piece creepy crawlie set,314,392.5,1.25,50,3,0.6213945413666605,-0.5696930191649318,3,0,Produits de rotation moyenne
eight piece dinosaur set,872,1053.52,1.2479347826086957,81,1,1.424278727938612,-0.48455426711900607,1,0,Produits star/Best-Sellers
eight piece snake  set,424,493.52,1.2467241379310345,52,3,0.796687033338325,-0.5617317231897925,3,0,Produits de rotation moyenne
elephant birthday card,591,240.81,0.4405882352941176,34,3,0.5776610582760274,-1.3608738725084062,3,0,Produits de rotation moyenne
elephant carnival pouffe,52,724.6,14.774,23,2,-0.3608290178936238,2.4189207863572055,2,0,Produits Premium
elephant clip w suction cup,2,0.84,0.42,1,0,-3.6771805090432523,-1.8151406811982729,0,0,Produits Dormants
elephant toy with blue t-shirt,76,285.0,3.75,41,2,-0.10103842921416274,0.5631803030066816,2,0,Produits Premium
"elephant, birthday card,",2548,1034.16,0.4161783439490446,155,1,2.082317271313338,-1.2088676856042304,1,0,Produits star/Best-Sellers
elvis wallhanging / curtain,101,126.25,1.25,14,3,-0.5692397991504813,-0.7106618253872142,3,0,Produits de rotation moyenne
embossed flower trellis photo frame,3,7.6499999999999995,2.55,2,0,-3.102076949385011,-0.27316330295356706,0,0,Produits Dormants
embossed glass tealight holder,1657,2035.1,1.2813709677419354,119,1,1.972586933257512,-0.3986210407695528,1,0,Produits star/Best-Sellers
embossed heart 3 drawer shelf,74,929.1,12.703846153846154,38,2,0.044168535064724256,2.2529230237227424,2,0,Produits Premium
embossed heart trinket box,27,56.160000000000004,2.08,9,0,-1.42007851607371,-0.29206228037138576,0,0,Produits Dormants
embroidered reindeer decoration,12,22.900000000000002,1.6966666666666665,4,0,-2.181664377811635,-0.5853278839590796,0,0,Produits Dormants
embroidered ribbon reel claire,89,300.63,3.684285714285714,7,2,-0.7266147575014561,0.4438922445168672,2,0,Produits Premium
embroidered ribbon reel daisy,252,482.4,2.068846153846154,25,3,0.2867372626305627,-0.11347375056081423,3,0,Produits de rotation moyenne
embroidered ribbon reel emily,165,343.2,2.08,39,3,0.23623766379042233,-0.09806088993639833,3,0,Produits de rotation moyenne
embroidered ribbon reel rachel,164,435.56,2.8689473684210527,18,3,-0.04094577855530056,0.22218438932761447,3,0,Produits de rotation moyenne
embroidered ribbon reel rebecca,108,312.12,2.89,27,3,-0.10540816083398898,0.23824450732254526,3,0,Produits de rotation moyenne
embroidered ribbon reel rosie,228,432.48,2.0692592592592596,26,3,0.2394187448823334,-0.11900464864907032,3,0,Produits de rotation moyenne
embroidered ribbon reel ruby,20,75.0,3.75,10,0,-1.4511515567958573,0.40082527357028275,0,0,Produits Dormants
embroidered ribbon reel sally,144,299.52,2.08,29,3,0.03465663444038507,-0.12293328021418484,3,0,Produits de rotation moyenne
embroidered ribbon reel sophie,109,375.63,3.719333333333333,14,2,-0.338403980701758,0.5060007505813978,2,0,Produits Premium
embroidered ribbon reel susie,252,482.40000000000003,2.069642857142857,28,3,0.3321708177995757,-0.10696936260459926,3,0,Produits de rotation moyenne
emergency first aid tin,1176,1463.86,1.2849624060150375,124,1,1.7866118192363325,-0.4138523815448323,1,0,Produits star/Best-Sellers
empire birthday card,2198,885.41,0.41212328767123285,141,1,1.9522162827195757,-1.2288313057207376,1,0,Produits star/Best-Sellers
empire design rosette,295,349.75,1.242962962962963,27,3,0.31848300933553575,-0.6201731012421399,3,0,Produits de rotation moyenne
empire gift wrap,3175,1289.5,0.4178846153846154,104,1,2.0501469079151313,-1.2152736411414828,1,0,Produits star/Best-Sellers
empire tissue box,1503,988.65,0.8540952380952381,99,1,1.6814252319256608,-0.80845747751492,1,0,Produits star/Best-Sellers
empire union jack tv dinner tray,847,2284.37,4.736400000000001,69,1,1.4298745756540603,0.9621467650998418,1,0,Produits star/Best-Sellers
enamel blue rim biscuit bin,132,596.0,4.8100000000000005,38,2,0.2222676189937531,0.9099610987507828,2,0,Produits Premium
enamel blue rim coffee container,108,196.32,1.9095000000000002,19,3,-0.33835981389115616,-0.26624716898126355,3,0,Produits de rotation moyenne
enamel blue rim oval tray set/2,15,127.35,8.49,13,2,-1.3868747577091745,1.5059214285397522,2,0,Produits Premium
enamel blue rim tea container,43,82.68,1.9941666666666666,12,3,-1.05498012096947,-0.29982298338049335,0,0,Produits de rotation moyenne
enamel bowl pantry,12,15.0,1.25,1,0,-2.6558617504971322,-0.9575531150358173,0,0,Produits Dormants
enamel bread bin cream,576,6969.21,12.695875000000001,228,1,2.0049057849454455,2.4776742590327743,2,0,Produits star/Best-Sellers
enamel colander cream,280,1352.4,4.936792452830189,99,1,1.0838407235354521,1.0524496412933178,1,0,Produits star/Best-Sellers
enamel collander cream,6,29.7,4.95,2,0,-2.634171821924959,0.6079715761006136,0,0,Produits Dormants
enamel dinner plate pantry,12,19.8,1.65,1,0,-2.6028881208943853,-0.6836207509850228,0,0,Produits Dormants
enamel fire bucket cream,180,1243.2,6.933783783783784,65,2,0.7057449659353913,1.469135317428208,2,0,Produits Premium
enamel flower jug cream,1293,7435.530000000001,5.91944262295082,288,1,2.4760044966989945,1.4550750369624148,1,0,Produits star/Best-Sellers
enamel jug pantry,4,15.0,3.75,1,0,-3.064958938172653,0.19390432974732935,0,0,Produits Dormants
enamel measuring jug cream,831,3411.75,4.245535714285714,203,1,2.007440988402709,0.9605844556863932,1,0,Produits star/Best-Sellers
enamel pink coffee container,433,489.42,1.39275,40,3,0.6829180710731162,-0.49004406694296637,3,0,Produits de rotation moyenne
enamel pink sugar container,191,241.26,1.781764705882353,17,3,-0.1435700503768662,-0.3569816663449982,3,0,Produits de rotation moyenne
enamel pink tea container,423,522.09,1.5453658536585366,41,3,0.6954289896616851,-0.3884639318052978,3,0,Produits de rotation moyenne
enamel wash bowl cream,453,1518.75,3.6558823529411764,97,1,1.2942232342154847,0.6791761768672219,1,0,Produits star/Best-Sellers
enamel watering can cream,409,2000.75,4.93359375,120,1,1.3955084042770125,1.0886727607711022,1,0,Produits star/Best-Sellers
enchanted bird coathanger 5 hook,1051,4445.87,4.639805825242719,195,1,2.1294677105670727,1.08099007748676,1,0,Produits star/Best-Sellers
enchanted bird plant cage,174,588.5,3.6833333333333336,46,2,0.4137603244172874,0.5863634288786561,2,0,Produits Premium
enchanted garden wrought iron table,2,29.9,14.95,2,0,-3.0490728612164206,2.0893794606100498,0,0,Produits Dormants
english rose design peg bag,1136,2201.1,2.0830344827586207,142,1,1.9070839952698757,0.08696300155093323,1,0,Produits star/Best-Sellers
english rose design quilted throw,153,2195.55,21.81666666666667,27,2,0.2979534543619347,3.0263326683344207,2,0,Produits Premium
english rose design shopping bag,1,2.55,2.55,1,0,-3.749769013457681,-0.3715000972431856,0,0,Produits Dormants
english rose edwardian parasol,505,1515.0,3.0,1,3,-0.269671232739252,0.23423990659461658,2,-1,Produits de rotation moyenne
english rose garden secateurs,729,818.27,1.429230769230769,97,1,1.355041056385373,-0.3874794607873717,1,0,Produits star/Best-Sellers
english rose hot water bottle,994,3993.75,4.196052631578947,163,1,2.0195480644149284,0.9428861215798161,1,0,Produits star/Best-Sellers
english rose ironing board cover,52,195.0,3.75,22,2,-0.5785943807615357,0.5048047298444639,2,0,Produits Premium
english rose metal waste bin,55,162.25,2.9500000000000006,24,3,-0.5526359003638789,0.2134170751418979,3,0,Produits de rotation moyenne
